Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
58.29,-0.000155969,-0.000137854,-0.00022129,-0.000122038
58.3,-0.000305831,-0.000277439,-0.00030977,-0.000183418
58.31,-0.00026898,-0.000253713,-0.000317845,-0.00020874
58.32,-6.83E-05,-7.53E-05,-0.000228983,-0.000174761
58.33,0.000188325,0.000168083,-7.66E-05,-8.91E-05
58.34,0.000364826,0.000353304,7.28E-05,1.35E-05
58.35,0.000367071,0.000387693,0.000153279,8.87E-05
58.36,0.000192581,0.00025721,0.00013305,0.000105913
58.37,-6.71E-05,3.35E-05,3.01E-05,6.32E-05
58.38,-0.000273862,-0.000163779,-9.74E-05,-1.18E-05
58.39,-0.000316676,-0.000229844,-0.000181255,-7.63E-05
58.4,-0.000169917,-0.000130318,-0.000179497,-9.59E-05
58.41,9.37E-05,8.14E-05,-9.76E-05,-6.15E-05
58.42,0.000341674,0.000293168,1.67E-05,6.94E-06
58.43,0.000450675,0.000393967,1.00E-04,7.19E-05
58.44,0.000371185,0.000332661,0.000107497,9.87E-05
58.45,0.000153582,0.000144197,3.70E-05,7.36E-05
58.46,-7.95E-05,-7.05E-05,-7.04E-05,1.07E-05
58.47,-0.000200735,-0.000199725,-0.000152469,-5.64E-05
58.48,-0.00014752,-0.000181733,-0.00016063,-9.27E-05
58.49,4.49E-05,-3.76E-05,-8.75E-05,-8.16E-05
58.5,0.000264578,0.000141737,2.93E-05,-3.26E-05
58.51,0.000384655,0.000246866,0.00012808,2.39E-05
58.52,0.000332197,0.000210286,0.00015698,5.40E-05
58.53,0.00012881,4.36E-05,0.000102269,3.96E-05
58.54,-0.000120329,-0.000168778,-3.91E-06,-1.22E-05
58.55,-0.000284706,-0.00031663,-0.000100352,-7.20E-05
58.56,-0.000281597,-0.000325269,-0.00013085,-0.000104956
58.57,-0.000121409,-0.000197226,-7.66E-05,-9.09E-05
58.58,9.97E-05,-9.92E-06,3.32E-05,-3.55E-05
58.59,0.000253533,0.000128351,0.000137634,3.30E-05
58.6,0.00025097,0.000139191,0.000178039,7.97E-05
58.61,9.16E-05,1.77E-05,0.000130722,8.23E-05
58.62,-0.000135466,-0.000165225,2.01E-05,4.32E-05
58.63,-0.000301722,-0.000303723,-9.43E-05,-1.23E-05
58.64,-0.000313586,-0.000317681,-0.000151333,-5.00E-05
58.65,-0.000165421,-0.000198723,-0.000123243,-4.70E-05
58.66,5.83E-05,-1.45E-05,-3.10E-05,-4.15E-06
58.67,0.000231138,0.000130249,6.88E-05,5.53E-05
58.68,0.000256102,0.000154256,0.000116582,9.99E-05
58.69,0.000120422,4.60E-05,8.39E-05,0.000107807
58.7,-9.66E-05,-0.000129962,-1.13E-05,7.89E-05
58.71,-0.000269826,-0.00027088,-0.000114948,3.37E-05
58.72,-0.000301481,-0.000296444,-0.000167982,1.58E-06
58.73,-0.000178203,-0.000195432,-0.000141549,2.37E-06
58.74,2.27E-05,-3.13E-05,-5.37E-05,3.50E-05
58.75,0.000179135,9.64E-05,4.21E-05,7.89E-05
58.76,0.000195045,0.000111055,8.94E-05,0.000106648
58.77,5.66E-05,4.87E-06,6.12E-05,0.000100755
58.78,-0.000159409,-0.000156936,-2.37E-05,6.37E-05
58.79,-0.000330624,-0.000275482,-0.000112179,1.65E-05
58.8,-0.00036232,-0.000277794,-0.000147569,-1.40E-05
58.81,-0.000242817,-0.000160451,-0.000104342,-1.17E-05
58.82,-4.85E-05,9.06E-06,-3.90E-06,1.89E-05
58.83,0.000102998,0.000133498,9.84E-05,5.55E-05
58.84,0.000122751,0.000144664,0.000145832,7.23E-05
58.85,3.23E-06,4.47E-05,0.000113746,5.52E-05
58.86,-0.000177546,-9.52E-05,2.31E-05,1.04E-05
58.87,-0.00030412,-0.000178904,-7.18E-05,-3.96E-05
58.88,-0.000294827,-0.000144912,-0.000115734,-7.01E-05
58.89,-0.00015122,-4.37E-06,-8.55E-05,-6.89E-05
58.9,4.45E-05,0.000166044,-3.11E-06,-4.36E-05
58.91,0.000180581,0.000271358,7.89E-05,-1.54E-05
58.92,0.000183729,0.00025654,0.000110087,-5.80E-06
58.93,6.36E-05,0.000140255,7.22E-05,-2.29E-05
58.94,-9.31E-05,3.20E-06,-1.02E-05,-5.69E-05
58.95,-0.000177158,-6.25E-05,-8.53E-05,-8.63E-05
58.96,-0.000125861,-1.16E-05,-0.000105808,-9.18E-05
58.97,3.80E-05,0.000126119,-5.84E-05,-6.87E-05
58.98,0.000221142,0.000265308,2.88E-05,-2.93E-05
58.99,0.000317772,0.000318897,0.000104553,5.26E-06
59,0.000275482,0.000253226,0.000126077,1.83E-05
59.01,0.000127619,0.000109279,8.47E-05,8.40E-06
59.02,-2.79E-05,-2.36E-05,9.86E-06,-1.12E-05
59.03,-9.11E-05,-6.53E-05,-5.10E-05,-2.18E-05
59.04,-2.33E-05,3.41E-06,-6.36E-05,-1.28E-05
59.05,0.000129574,0.000128966,-2.93E-05,1.09E-05
59.06,0.000267377,0.000220585,1.71E-05,3.21E-05
59.07,0.000300376,0.000210109,3.15E-05,3.34E-05
59.08,0.000205951,9.74E-05,-9.97E-06,9.53E-06
59.09,4.25E-05,-4.85E-05,-9.45E-05,-2.78E-05
59.1,-8.95E-05,-0.000134129,-0.0001791,-5.65E-05
59.11,-0.000113494,-0.000103461,-0.00021688,-5.81E-05
59.12,-2.56E-05,2.49E-05,-0.000186956,-2.94E-05
59.13,0.000105698,0.000169059,-0.000107254,1.45E-05
59.14,0.000186284,0.000236634,-2.25E-05,4.94E-05
59.15,0.000158526,0.000183809,2.37E-05,5.73E-05
59.16,3.89E-05,4.36E-05,1.46E-05,3.69E-05
59.17,-9.35E-05,-9.65E-05,-3.14E-05,3.41E-06
59.18,-0.000150816,-0.00015246,-7.56E-05,-2.27E-05
59.19,-9.67E-05,-0.000100584,-8.61E-05,-2.99E-05
59.2,2.95E-05,7.91E-06,-5.99E-05,-2.43E-05
59.21,0.000139356,8.27E-05,-2.32E-05,-2.43E-05
59.22,0.000154334,5.63E-05,-1.25E-05,-4.74E-05
59.23,5.79E-05,-6.87E-05,-4.81E-05,-9.71E-05
59.24,-9.39E-05,-0.000220795,-0.000119979,-0.000158736
59.25,-0.000211282,-0.000307105,-0.000193407,-0.000208218
59.26,-0.000232302,-0.000276943,-0.000231073,-0.000227431
59.27,-0.000163564,-0.000156264,-0.000217366,-0.000215957
59.28,-7.32E-05,-3.00E-05,-0.000167241,-0.000190901
59.29,-4.28E-05,1.53E-05,-0.000114218,-0.000174882
59.3,-0.000110643,-5.07E-05,-8.66E-05,-0.000180338
59.31,-0.00024583,-0.000182074,-8.83E-05,-0.000200698
59.32,-0.000370021,-0.000289339,-9.72E-05,-0.000214652
59.33,-0.000413,-0.000302452,-8.13E-05,-0.000200869
59.34,-0.000361728,-0.000219949,-2.26E-05,-0.000153275
59.35,-0.000268155,-0.000109486,6.97E-05,-8.58E-05
59.36,-0.000211608,-6.00E-05,0.00016524,-2.33E-05
59.37,-0.000242942,-0.000119497,0.000233543,1.51E-05
59.38,-0.000348879,-0.000261125,0.000262908,2.77E-05
59.39,-0.000461526,-0.000401207,0.000266445,3.09E-05
59.4,-0.000507351,-0.000457376,0.000270815,4.61E-05
59.41,-0.000460343,-0.000406219,0.000295263,8.43E-05
59.42,-0.000359879,-0.000298671,0.000336506,0.000137134
59.43,-0.000281,-0.000222264,0.000371387,0.000183242
59.44,-0.000279856,-0.000238199,0.000374564,0.000203505
59.45,-0.00035303,-0.00033801,0.000337452,0.000194662
59.46,-0.000439594,-0.000450044,0.00027488,0.000171781
59.47,-0.000465719,-0.000491453,0.000215008,0.000157779
59.48,-0.000399389,-0.000428371,0.000179456,0.00016712
59.49,-0.000273447,-0.000299864,0.000168457,0.000195543
59.5,-0.000160211,-0.000188306,0.000162706,0.000223544
59.51,-0.000117852,-0.000158919,0.000139903,0.00023076
59.52,-0.000147486,-0.000212523,9.28E-05,0.000210737
59.53,-0.000192075,-0.000285358,3.52E-05,0.000175665
59.54,-0.000179207,-0.00029642,-7.73E-06,0.000147753
59.55,-7.61E-05,-0.000207482,-1.86E-05,0.000143282
59.56,8.59E-05,-5.05E-05,-1.04E-06,0.000161047
59.57,0.000235944,9.76E-05,2.30E-05,0.000183865
59.58,0.00031766,0.000173989,2.99E-05,0.00019162
59.59,0.000333179,0.000177058,1.24E-05,0.000175929
59.6,0.000344255,0.000169232,-1.57E-05,0.000145857
59.61,0.00042767,0.000230894,-3.03E-05,0.000120696
59.62,0.000617337,0.000400286,-1.58E-05,0.000115104
59.63,0.000877284,0.000644044,2.15E-05,0.000127929
59.64,0.001124626,0.000879341,5.77E-05,0.000143371
59.65,0.001282916,0.001028931,6.94E-05,0.000143134
59.66,0.001326449,0.001067683,5.11E-05,0.000119972
59.67,0.001285063,0.001028151,1.85E-05,8.25E-05
59.68,0.00121001,0.00096564,-4.25E-06,4.80E-05
59.69,0.001132469,0.00091449,-4.98E-06,2.81E-05
59.7,0.001048065,0.000869849,5.06E-06,1.95E-05
59.71,0.000935403,0.00080553,-1.50E-06,6.21E-06
59.72,0.000790188,0.000710349,-4.75E-05,-2.75E-05
59.73,0.000642383,0.000608363,-0.000132945,-8.44E-05
59.74,0.00053433,0.000539176,-0.000232545,-0.000150752
59.75,0.000477638,0.000515208,-0.000309592,-0.000204106
59.76,0.00043479,0.000501642,-0.000337021,-0.00022659
59.77,0.000347304,0.000442423,-0.000310101,-0.000214387
59.78,0.000185845,0.000309177,-0.000243307,-0.000176838
59.79,-2.06E-05,0.000130071,-0.000157716,-0.000128477
59.8,-0.000201548,-2.68E-05,-6.99E-05,-8.08E-05
59.81,-0.000297324,-0.000103934,1.09E-05,-3.95E-05
59.82,-0.000304332,-9.89E-05,7.59E-05,-8.33E-06
59.83,-0.000276491,-6.56E-05,0.000111748,6.76E-06
59.84,-0.000281329,-7.12E-05,0.000106051,-4.94E-07
59.85,-0.00034663,-0.000143241,6.03E-05,-2.90E-05
59.86,-0.000439932,-0.000248844,-3.85E-06,-6.63E-05
59.87,-0.00049739,-0.000323679,-5.44E-05,-9.34E-05
59.88,-0.0004787,-0.000326252,-6.84E-05,-9.66E-05
59.89,-0.000402259,-0.000272779,-4.63E-05,-7.64E-05
59.9,-0.000331482,-0.000223753,-9.85E-06,-4.69E-05
59.91,-0.00032417,-0.000233948,1.51E-05,-2.48E-05
59.92,-0.000385946,-0.000306981,1.74E-05,-1.77E-05
59.93,-0.000465638,-0.00039194,6.59E-06,-1.95E-05
59.94,-0.000497403,-0.000425487,1.54E-06,-1.80E-05
59.95,-0.000454848,-0.000384475,1.18E-05,-6.45E-06
59.96,-0.000371092,-0.000304515,2.80E-05,9.98E-06
59.97,-0.000308824,-0.000249158,2.96E-05,1.84E-05
59.98,-0.000307186,-0.000256407,3.44E-06,9.87E-06
59.99,-0.00034955,-0.000307289,-4.40E-05,-1.21E-05
60,-0.000378561,-0.000342595,-8.99E-05,-3.34E-05
60.01,-0.000346433,-0.000314179,-0.000111238,-3.96E-05
60.02,-0.000257337,-0.000227145,-0.00010261,-2.75E-05
60.03,-0.000164799,-0.000136418,-7.90E-05,-7.46E-06
60.04,-0.000126652,-0.000100778,-6.23E-05,5.78E-06
60.05,-0.00015617,-0.000133608,-6.22E-05,5.09E-06
60.06,-0.000210774,-0.000192092,-6.96E-05,-4.07E-06
60.07,-0.000228461,-0.000214315,-6.69E-05,-9.89E-06
60.08,-0.000180791,-0.000172389,-4.51E-05,-5.59E-06
60.09,-9.58E-05,-9.51E-05,-1.31E-05,4.22E-06
60.1,-3.14E-05,-4.09E-05,9.39E-06,7.77E-06
60.11,-2.47E-05,-4.61E-05,9.32E-06,-3.07E-06
60.12,-6.01E-05,-9.28E-05,-8.28E-06,-2.49E-05
60.13,-8.38E-05,-0.000125605,-2.36E-05,-4.45E-05
60.14,-5.31E-05,-0.000100763,-1.82E-05,-4.94E-05
60.15,2.40E-05,-2.66E-05,9.52E-06,-3.85E-05
60.16,9.43E-05,4.34E-05,4.27E-05,-2.31E-05
60.17,0.000105828,5.70E-05,6.09E-05,-1.75E-05
60.18,5.30E-05,9.93E-06,5.78E-05,-2.68E-05
60.19,-1.79E-05,-5.05E-05,4.47E-05,-4.38E-05
60.2,-4.94E-05,-6.67E-05,3.88E-05,-5.64E-05
60.21,-2.34E-05,-2.14E-05,4.62E-05,-5.88E-05
60.22,2.53E-05,4.73E-05,5.63E-05,-5.64E-05
60.23,4.27E-05,8.15E-05,5.18E-05,-5.96E-05
60.24,6.01E-06,5.49E-05,2.61E-05,-7.30E-05
60.25,-5.52E-05,-4.77E-06,-1.03E-05,-9.06E-05
60.26,-8.53E-05,-4.13E-05,-3.74E-05,-9.97E-05
60.27,-5.34E-05,-2.24E-05,-4.24E-05,-9.24E-05
60.28,1.85E-05,3.25E-05,-3.01E-05,-7.23E-05
60.29,7.62E-05,7.13E-05,-1.78E-05,-5.14E-05
60.3,8.20E-05,5.85E-05,-1.85E-05,-3.94E-05
60.31,4.81E-05,8.10E-06,-2.91E-05,-3.53E-05
60.32,2.38E-05,-2.95E-05,-3.38E-05,-2.86E-05
60.33,4.83E-05,-1.56E-05,-1.95E-05,-9.82E-06
60.34,0.000112698,4.00E-05,9.57E-06,1.96E-05
60.35,0.000167525,8.71E-05,3.39E-05,4.75E-05
60.36,0.00016881,8.18E-05,3.52E-05,6.12E-05
60.37,0.00011898,2.75E-05,1.31E-05,5.87E-05
60.38,6.51E-05,-2.77E-05,-1.52E-05,4.97E-05
60.39,5.48E-05,-3.56E-05,-2.95E-05,4.66E-05
60.4,9.22E-05,7.58E-06,-2.44E-05,5.32E-05
60.41,0.000134231,5.82E-05,-1.20E-05,6.23E-05
60.42,0.000133129,6.73E-05,-8.10E-06,6.40E-05
60.43,8.17E-05,2.66E-05,-1.62E-05,5.54E-05
60.44,2.03E-05,-2.44E-05,-2.49E-05,4.40E-05
60.45,-1.50E-06,-3.66E-05,-1.93E-05,3.98E-05
60.46,2.70E-05,1.82E-06,3.11E-06,4.55E-05
60.47,6.83E-05,5.45E-05,2.94E-05,5.37E-05
60.48,7.33E-05,7.31E-05,4.36E-05,5.40E-05
60.49,2.84E-05,4.43E-05,4.13E-05,4.35E-05
60.5,-3.17E-05,2.01E-06,3.34E-05,2.91E-05
60.51,-5.86E-05,-5.69E-06,3.49E-05,2.13E-05
60.52,-3.76E-05,3.56E-05,4.94E-05,2.42E-05
60.53,-1.55E-06,9.23E-05,6.53E-05,3.21E-05
60.54,2.37E-06,0.000116234,6.75E-05,3.55E-05
60.55,-4.01E-05,9.08E-05,5.21E-05,3.09E-05
60.56,-9.56E-05,4.68E-05,3.10E-05,2.38E-05
60.57,-0.000115865,3.10E-05,2.02E-05,2.31E-05
60.58,-8.51E-05,5.90E-05,2.49E-05,3.17E-05
60.59,-3.57E-05,9.99E-05,3.46E-05,4.32E-05
60.6,-1.59E-05,0.000107863,3.41E-05,4.85E-05
60.61,-4.18E-05,6.86E-05,1.85E-05,4.43E-05
60.62,-8.24E-05,1.42E-05,-2.07E-06,3.63E-05
60.63,-9.10E-05,-8.74E-06,-1.32E-05,3.30E-05
60.64,-5.27E-05,1.45E-05,-1.11E-05,3.71E-05
60.65,1.00E-06,5.21E-05,-6.42E-06,4.24E-05
60.66,2.47E-05,5.86E-05,-1.33E-05,4.08E-05
60.67,5.46E-06,2.07E-05,-3.43E-05,3.07E-05
60.68,-2.44E-05,-3.00E-05,-5.71E-05,1.92E-05
60.69,-2.07E-05,-4.93E-05,-6.63E-05,1.55E-05
60.7,2.66E-05,-2.60E-05,-5.86E-05,2.10E-05
60.71,8.29E-05,7.09E-06,-4.50E-05,2.86E-05
60.72,0.000104342,8.08E-06,-3.96E-05,2.93E-05
60.73,8.27E-05,-3.08E-05,-4.42E-05,2.18E-05
60.74,5.32E-05,-7.51E-05,-4.74E-05,1.31E-05
60.75,5.77E-05,-8.44E-05,-3.77E-05,1.11E-05
60.76,0.000100878,-5.42E-05,-1.65E-05,1.54E-05
60.77,0.000144886,-2.01E-05,1.24E-06,1.71E-05
60.78,0.000148907,-2.00E-05,2.17E-06,7.96E-06
60.79,0.000110698,-5.39E-05,-1.18E-05,-1.15E-05
60.8,6.80E-05,-8.41E-05,-2.49E-05,-3.19E-05
60.81,5.85E-05,-7.56E-05,-2.34E-05,-4.43E-05
60.82,8.03E-05,-3.36E-05,-9.08E-06,-4.91E-05
60.83,9.58E-05,1.80E-06,3.16E-06,-5.43E-05
60.84,7.26E-05,-2.06E-06,1.93E-06,-6.64E-05
60.85,1.89E-05,-3.62E-05,-8.50E-06,-8.24E-05
60.86,-2.56E-05,-6.03E-05,-1.26E-05,-9.22E-05
60.87,-3.23E-05,-4.57E-05,1.46E-07,-8.88E-05
60.88,-1.40E-05,-6.10E-06,2.41E-05,-7.50E-05
60.89,-9.52E-06,1.85E-05,4.36E-05,-6.03E-05
60.9,-4.00E-05,5.18E-06,4.90E-05,-5.17E-05
60.91,-8.50E-05,-2.68E-05,4.50E-05,-4.71E-05
60.92,-0.00010293,-3.75E-05,4.42E-05,-4.00E-05
60.93,-7.66E-05,-1.01E-05,5.22E-05,-2.76E-05
60.94,-3.18E-05,2.94E-05,6.21E-05,-1.49E-05
60.95,-1.00E-05,4.06E-05,6.35E-05,-8.91E-06
60.96,-2.40E-05,1.23E-05,5.53E-05,-1.03E-05
60.97,-4.56E-05,-2.52E-05,4.79E-05,-1.21E-05
60.98,-3.81E-05,-3.30E-05,5.11E-05,-7.52E-06
60.99,2.08E-06,-5.28E-06,6.23E-05,2.64E-06
61,4.05E-05,2.50E-05,6.73E-05,9.72E-06
61.01,4.20E-05,2.39E-05,5.51E-05,6.68E-06
61.02,8.29E-06,-5.94E-06,3.05E-05,-3.98E-06
61.03,-2.53E-05,-2.95E-05,9.54E-06,-1.21E-05
61.04,-3.01E-05,-1.96E-05,3.70E-06,-1.00E-05
61.05,-1.53E-05,1.13E-05,8.76E-06,3.03E-08
61.06,-1.49E-05,2.60E-05,1.09E-05,9.13E-06
61.07,-4.58E-05,3.82E-06,2.07E-06,1.10E-05
61.08,-8.63E-05,-3.48E-05,-1.28E-05,7.71E-06
61.09,-9.84E-05,-5.10E-05,-2.33E-05,5.02E-06
61.1,-7.06E-05,-3.05E-05,-2.67E-05,4.61E-06
61.11,-3.26E-05,8.51E-07,-3.05E-05,1.61E-06
61.12,-2.28E-05,7.65E-06,-4.22E-05,-8.81E-06
61.13,-4.76E-05,-1.47E-05,-5.72E-05,-2.39E-05
61.14,-7.66E-05,-3.58E-05,-6.21E-05,-3.41E-05
61.15,-7.90E-05,-2.64E-05,-4.84E-05,-3.22E-05
61.16,-5.83E-05,7.15E-06,-2.34E-05,-2.04E-05
61.17,-4.58E-05,3.03E-05,-4.07E-06,-8.23E-06
61.18,-6.11E-05,2.07E-05,-1.24E-06,-2.64E-06
61.19,-8.66E-05,-5.83E-06,-1.15E-05,-2.65E-06
61.2,-8.70E-05,-1.34E-05,-2.45E-05,-2.95E-06
61.21,-5.14E-05,1.15E-05,-3.61E-05,-2.03E-06
61.22,-8.19E-06,4.42E-05,-5.15E-05,-4.63E-06
61.23,5.19E-06,5.06E-05,-7.49E-05,-1.53E-05
61.24,-1.70E-05,2.67E-05,-9.93E-05,-3.11E-05
61.25,-4.50E-05,2.31E-06,-0.000109192,-4.23E-05
61.26,-4.99E-05,4.78E-06,-9.58E-05,-4.17E-05
61.27,-3.65E-05,2.64E-05,-6.61E-05,-3.11E-05
61.28,-3.46E-05,3.38E-05,-3.58E-05,-1.86E-05
61.29,-5.89E-05,8.53E-06,-1.39E-05,-9.35E-06
61.3,-8.80E-05,-3.09E-05,3.22E-06,-1.48E-06
61.31,-8.75E-05,-4.97E-05,2.29E-05,9.30E-06
61.32,-4.97E-05,-3.79E-05,4.36E-05,2.21E-05
61.33,-4.19E-06,-2.03E-05,5.45E-05,3.04E-05
61.34,1.67E-05,-2.45E-05,4.88E-05,2.90E-05
61.35,1.36E-05,-4.67E-05,3.30E-05,2.09E-05
61.36,1.54E-05,-5.61E-05,2.24E-05,1.45E-05
61.37,4.07E-05,-3.39E-05,2.55E-05,1.48E-05
61.38,7.26E-05,2.71E-06,3.78E-05,1.94E-05
61.39,7.84E-05,1.99E-05,5.02E-05,2.32E-05
61.4,4.95E-05,6.95E-06,6.21E-05,2.66E-05
61.41,1.25E-05,-1.29E-05,8.21E-05,3.59E-05
61.42,-2.05E-06,-1.28E-05,0.000115748,5.58E-05
61.43,5.94E-06,3.44E-06,0.000156178,8.36E-05
61.44,1.01E-05,6.14E-06,0.000189749,0.000111011
61.45,-5.30E-06,-2.28E-05,0.00021015,0.000133373
61.46,-2.22E-05,-6.63E-05,0.000223515,0.000153046
61.47,-9.46E-06,-9.15E-05,0.000238674,0.0001743
61.48,3.86E-05,-8.89E-05,0.00025466,0.000195704
61.49,9.41E-05,-8.14E-05,0.000260882,0.000209979
61.5,0.000129144,-9.24E-05,0.000249678,0.000211732
61.51,0.000147815,-0.000114655,0.000224953,0.000203135
61.52,0.000178163,-0.000118524,0.00019581,0.000190329
61.53,0.000233381,-9.02E-05,0.000163756,0.000175264
61.54,0.000292558,-5.01E-05,0.000120439,0.000153423
61.55,0.000325347,-2.81E-05,5.95E-05,0.000120464
61.56,0.000328386,-2.68E-05,-1.24E-05,7.92E-05
61.57,0.000326793,-1.98E-05,-7.96E-05,3.78E-05
61.58,0.000339385,1.28E-05,-0.000132675,1.46E-06
61.59,0.000353076,5.86E-05,-0.000175162,-3.20E-05
61.6,0.000339802,8.89E-05,-0.000214814,-6.69E-05
61.61,0.000293629,9.49E-05,-0.000250863,-0.000102219
61.62,0.000239691,9.88E-05,-0.000274316,-0.000131539
61.63,0.000203293,0.000123065,-0.000280167,-0.000150179
61.64,0.000179206,0.000160369,-0.000274813,-0.000160584
61.65,0.000141015,0.000182289,-0.000268447,-0.000168535
61.66,7.78E-05,0.00017555,-0.00026245,-0.00017538
61.67,9.86E-06,0.000158172,-0.000248445,-0.000176508
61.68,-3.67E-05,0.000154628,-0.000220275,-0.000168015
61.69,-6.31E-05,0.000162849,-0.000183242,-0.000152766
61.7,-9.48E-05,0.000156889,-0.000148381,-0.000137689
61.71,-0.000146808,0.000121589,-0.000119239,-0.000125789
61.72,-0.000203144,7.32E-05,-8.87E-05,-0.000113465
61.73,-0.000238399,3.87E-05,-5.03E-05,-9.65E-05
61.74,-0.00025159,2.22E-05,-8.05E-06,-7.66E-05
61.75,-0.000267268,1.95E-06,2.69E-05,-5.96E-05
61.76,-0.000302157,-3.71E-05,5.05E-05,-4.81E-05
61.77,-0.000342484,-8.11E-05,6.96E-05,-3.78E-05
61.78,-0.000362357,-0.000104694,9.18E-05,-2.42E-05
61.79,-0.000358254,-0.000104598,0.000114468,-8.65E-06
61.8,-0.000352939,-0.00010367,0.000127644,2.65E-06
61.81,-0.000363914,-0.000119522,0.000127541,6.70E-06
61.82,-0.000379795,-0.00014094,0.000121266,7.18E-06
61.83,-0.00037654,-0.000143693,0.000116905,8.93E-06
61.84,-0.000350933,-0.000123842,0.000112482,1.10E-05
61.85,-0.000325035,-0.000102752,9.90E-05,7.91E-06
61.86,-0.000315696,-9.72E-05,7.34E-05,-2.32E-06
61.87,-0.000311745,-9.66E-05,4.32E-05,-1.50E-05
61.88,-0.000290219,-7.82E-05,1.68E-05,-2.44E-05
61.89,-0.00024884,-3.97E-05,-8.17E-06,-3.13E-05
61.9,-0.000209354,-2.70E-06,-4.03E-05,-4.11E-05
61.91,-0.000187319,1.68E-05,-8.18E-05,-5.59E-05
61.92,-0.000170923,2.98E-05,-0.00012463,-7.13E-05
61.93,-0.000138155,5.75E-05,-0.000160497,-8.24E-05
61.94,-8.78E-05,0.000100061,-0.000191483,-9.03E-05
61.95,-4.03E-05,0.000136058,-0.000225133,-1.00E-04
61.96,-7.96E-06,0.000151717,-0.000261626,-0.000112104
61.97,2.27E-05,0.000159221,-0.000291264,-0.000121257
61.98,7.10E-05,0.000177594,-0.000306039,-0.00012231
61.99,0.000133783,0.000203997,-0.000308842,-0.000116723
62,0.000188211,0.000216719,-0.000307261,-0.00010959
62.01,0.000223037,0.00020559,-0.000300958,-0.000101936
62.02,0.000251739,0.000185904,-0.00028092,-8.94E-05
62.03,0.000289748,0.00017603,-0.000241817,-6.92E-05
62.04,0.000329104,0.000171187,-0.000189749,-4.50E-05
62.05,0.000347835,0.000151248,-0.00013435,-2.24E-05
62.06,0.000340444,0.000110841,-7.68E-05,-1.74E-06
62.07,0.000324773,6.76E-05,-1.10E-05,2.15E-05
62.08,0.000315178,3.69E-05,6.34E-05,4.95E-05
62.09,0.000301437,1.04E-05,0.000135729,7.79E-05
62.1,0.00026464,-2.98E-05,0.00019459,0.000100877
62.11,0.00020694,-8.21E-05,0.000238511,0.000117628
62.12,0.000151361,-0.000125164,0.000272768,0.000131093
62.13,0.000111485,-0.000146657,0.000297303,0.000141084
62.14,7.54E-05,-0.000159067,0.000304598,0.000142823
62.15,2.69E-05,-0.000178758,0.000290849,0.000133277
62.16,-2.69E-05,-0.00019968,0.00026352,0.000115989
62.17,-6.39E-05,-0.00020075,0.000233663,9.72E-05
62.18,-7.68E-05,-0.000176174,0.00020399,7.91E-05
62.19,-8.13E-05,-0.000143807,0.000169842,5.99E-05
62.2,-9.05E-05,-0.000119575,0.000130966,4.00E-05
62.21,-9.44E-05,-9.67E-05,9.59E-05,2.53E-05
